param_setting,taxon,role,count_recovered,count_not_recovered,total,pct_correct
SNaQ-DUP0.0003-LOS0.0003-RVL-N_ind2-SF1.0-genelen1000-summary,G,hybrid_taxon,8,0,8,100.0
SNaQ-DUP0.0003-LOS0.0003-RVL-N_ind2-SF1.0-genelen1000-summary,A,hybrid_taxon,2,0,2,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,D,major_donor,51,9,60,85.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,E,major_donor,45,9,54,83.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,B,major_donor,46,4,50,92.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,C,major_donor,42,4,46,91.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,G,minor_donor,36,5,41,87.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,H,minor_donor,36,5,41,87.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,E,minor_donor,31,6,37,83.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,D,minor_donor,29,6,35,82.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,C,minor_donor,24,10,34,70.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,B,minor_donor,19,10,29,65.5
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,F,minor_donor,28,0,28,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,C,hybrid_taxon,27,0,27,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,F,hybrid_taxon,11,13,24,45.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,B,hybrid_taxon,23,0,23,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,E,hybrid_taxon,22,0,22,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,F,major_donor,19,0,19,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,G,major_donor,9,8,17,52.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,H,major_donor,9,8,17,52.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,D,hybrid_taxon,16,0,16,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,G,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,H,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF0.5-genelen1000-summary,A,hybrid_taxon,8,0,8,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,D,major_donor,37,13,50,74.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,E,major_donor,35,13,48,72.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,B,major_donor,37,11,48,77.1
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,C,major_donor,36,11,47,76.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,B,minor_donor,26,12,38,68.4
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,C,minor_donor,24,12,36,66.7
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,H,minor_donor,27,8,35,77.1
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,G,minor_donor,26,8,34,76.5
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,D,minor_donor,19,12,31,61.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,E,minor_donor,17,12,29,58.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,H,major_donor,13,14,27,48.1
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,G,major_donor,11,14,25,44.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,F,minor_donor,25,0,25,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,F,hybrid_taxon,2,22,24,8.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,C,hybrid_taxon,20,0,20,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,B,hybrid_taxon,19,0,19,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,F,major_donor,19,0,19,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,E,hybrid_taxon,16,0,16,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,G,hybrid_taxon,16,0,16,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,D,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,H,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind1-SF1.0-genelen1000-summary,A,hybrid_taxon,7,0,7,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,E,major_donor,50,3,53,94.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,D,major_donor,46,3,49,93.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,C,major_donor,44,4,48,91.7
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,B,major_donor,39,4,43,90.7
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,D,minor_donor,31,4,35,88.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,E,minor_donor,31,4,35,88.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,C,minor_donor,29,3,32,90.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,G,minor_donor,30,1,31,96.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,H,minor_donor,30,1,31,96.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,B,minor_donor,28,3,31,90.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,D,hybrid_taxon,28,0,28,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,F,minor_donor,28,0,28,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,E,hybrid_taxon,24,0,24,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,B,hybrid_taxon,23,0,23,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,F,hybrid_taxon,15,8,23,65.2
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,G,major_donor,14,7,21,66.7
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,F,major_donor,19,0,19,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,H,major_donor,12,7,19,63.2
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,C,hybrid_taxon,18,0,18,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,H,hybrid_taxon,15,0,15,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,G,hybrid_taxon,13,0,13,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF0.5-genelen1000-summary,A,hybrid_taxon,10,0,10,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,G,minor_donor,40,10,50,80.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,H,minor_donor,40,10,50,80.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,D,major_donor,35,13,48,72.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,E,major_donor,32,13,45,71.1
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,C,major_donor,34,7,41,82.9
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,B,major_donor,33,7,40,82.5
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,C,minor_donor,26,7,33,78.8
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,E,hybrid_taxon,28,0,28,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,B,minor_donor,19,7,26,73.1
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,D,minor_donor,19,7,26,73.1
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,D,hybrid_taxon,25,0,25,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,F,minor_donor,25,0,25,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,E,minor_donor,15,7,22,68.2
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,G,major_donor,12,8,20,60.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,F,hybrid_taxon,1,18,19,5.3
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,B,hybrid_taxon,18,0,18,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,H,major_donor,10,8,18,55.6
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,C,hybrid_taxon,17,0,17,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,F,major_donor,14,0,14,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,H,hybrid_taxon,12,0,12,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,G,hybrid_taxon,10,0,10,100.0
SNaQ-DUP0.0003-LOS0.0003-RVN-N_ind2-SF1.0-genelen1000-summary,A,hybrid_taxon,6,0,6,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,C,major_donor,90,0,90,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,B,major_donor,88,0,88,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,D,major_donor,87,0,87,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,E,major_donor,86,0,86,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,H,hybrid_taxon,82,0,82,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,F,major_donor,82,0,82,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,G,hybrid_taxon,81,0,81,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,C,minor_donor,28,0,28,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,B,minor_donor,25,0,25,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,D,minor_donor,23,1,24,95.8
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,E,minor_donor,12,1,13,92.3
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,H,minor_donor,11,0,11,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,E,hybrid_taxon,10,0,10,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,D,hybrid_taxon,9,0,9,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,G,minor_donor,8,0,8,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,B,hybrid_taxon,7,0,7,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,C,hybrid_taxon,5,0,5,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,G,major_donor,1,1,2,50.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,F,minor_donor,2,0,2,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,F,hybrid_taxon,0,1,1,0.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF0.5-genelen1000-summary,H,major_donor,0,1,1,0.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,B,major_donor,57,6,63,90.5
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,C,major_donor,57,6,63,90.5
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,D,major_donor,52,2,54,96.3
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,E,major_donor,51,2,53,96.2
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,F,major_donor,45,0,45,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,H,hybrid_taxon,44,0,44,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,G,hybrid_taxon,42,0,42,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,H,minor_donor,23,4,27,85.2
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,C,minor_donor,22,4,26,84.6
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,E,hybrid_taxon,25,0,25,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,E,minor_donor,22,3,25,88.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,D,hybrid_taxon,24,0,24,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,B,minor_donor,18,4,22,81.8
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,G,minor_donor,13,4,17,76.5
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,B,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,C,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,G,major_donor,9,5,14,64.3
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,D,minor_donor,11,3,14,78.6
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,H,major_donor,7,5,12,58.3
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,F,hybrid_taxon,1,9,10,10.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,F,minor_donor,8,0,8,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind1-SF1.0-genelen1000-summary,A,hybrid_taxon,2,0,2,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,D,major_donor,98,0,98,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,E,major_donor,98,0,98,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,B,major_donor,94,0,94,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,C,major_donor,93,0,93,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,G,hybrid_taxon,92,0,92,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,H,hybrid_taxon,92,0,92,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,F,major_donor,92,0,92,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,B,minor_donor,30,0,30,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,D,minor_donor,26,0,26,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,C,minor_donor,24,0,24,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,E,minor_donor,21,0,21,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,G,minor_donor,8,0,8,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,C,hybrid_taxon,7,0,7,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,B,hybrid_taxon,6,0,6,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,D,hybrid_taxon,1,0,1,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,E,hybrid_taxon,1,0,1,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF0.5-genelen1000-summary,H,minor_donor,1,0,1,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,C,major_donor,74,2,76,97.4
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,B,major_donor,72,2,74,97.3
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,E,major_donor,71,1,72,98.6
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,D,major_donor,69,1,70,98.6
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,F,major_donor,65,0,65,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,G,hybrid_taxon,60,0,60,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,H,hybrid_taxon,60,0,60,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,C,minor_donor,30,2,32,93.8
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,B,minor_donor,23,2,25,92.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,D,minor_donor,21,2,23,91.3
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,G,minor_donor,19,1,20,95.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,D,hybrid_taxon,19,0,19,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,B,hybrid_taxon,19,0,19,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,H,minor_donor,18,1,19,94.7
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,E,minor_donor,16,2,18,88.9
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,E,hybrid_taxon,17,0,17,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,C,hybrid_taxon,17,0,17,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,F,minor_donor,11,0,11,100.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,G,major_donor,3,2,5,60.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,H,major_donor,3,2,5,60.0
SNaQ-DUP0.0004-LOS0.0004-RVG-N_ind2-SF1.0-genelen1000-summary,F,hybrid_taxon,1,3,4,25.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,B,major_donor,42,17,59,71.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,C,major_donor,40,17,57,70.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,G,minor_donor,29,22,51,56.9
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,H,minor_donor,26,22,48,54.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,B,minor_donor,32,11,43,74.4
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,C,minor_donor,30,11,41,73.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,E,major_donor,35,5,40,87.5
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,F,hybrid_taxon,14,22,36,38.9
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,D,major_donor,30,5,35,85.7
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,D,minor_donor,19,11,30,63.3
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,E,minor_donor,18,11,29,62.1
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,D,hybrid_taxon,27,0,27,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,E,hybrid_taxon,22,0,22,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,C,hybrid_taxon,20,0,20,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,B,hybrid_taxon,18,0,18,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,F,minor_donor,16,0,16,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,F,major_donor,15,0,15,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,H,hybrid_taxon,12,0,12,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,G,major_donor,8,0,8,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,G,hybrid_taxon,7,0,7,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,A,hybrid_taxon,3,0,3,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF0.5-genelen1000-summary,H,major_donor,3,0,3,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,C,major_donor,34,7,41,82.9
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,H,minor_donor,34,7,41,82.9
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,B,major_donor,32,7,39,82.1
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,G,minor_donor,32,7,39,82.1
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,E,major_donor,29,8,37,78.4
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,D,major_donor,28,8,36,77.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,D,minor_donor,29,6,35,82.9
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,E,minor_donor,27,6,33,81.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,C,minor_donor,20,9,29,69.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,F,minor_donor,29,0,29,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,D,hybrid_taxon,28,0,28,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,B,minor_donor,19,9,28,67.9
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,B,hybrid_taxon,27,0,27,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,E,hybrid_taxon,27,0,27,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,C,hybrid_taxon,25,0,25,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,F,major_donor,17,0,17,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,H,major_donor,11,5,16,68.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,F,hybrid_taxon,2,12,14,14.3
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,G,hybrid_taxon,14,0,14,100.0
